,tag,center,arch_type,eng_type,block,zone,cut,demo,projmask,blob2,demo-2,cut_mask,blob-mask
mfb_sw_panel_13_19_2,B-0,5668,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_20_1,E-1,5527,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_20_2,A-0,5670,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_21_1,A-3,5529,A,3,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_21_2,C-0,5672,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_22_1,B-0,5531,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_22_2,A-0,5674,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_23_1,A-0,5533,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_23_2,A-0,5676,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_24_1,A-0,5535,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_24_2,C-0,5678,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_25_1,A-0,5537,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_25_2,A-0,5680,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_26_1,A-0,5539,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_26_2,A-0,5682,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_27_1,A-0,5541,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_27_2,A-0,5684,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_28_1,A-0,5543,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_28_2,A-0,5686,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_13_29_1,A-0,5545,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_13_29_2,A-0,5688,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_13_30_1,A-0,5547,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_13_30_2,A-0,5690,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_13_31_1,E-1,5549,E,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_13_31_2,A-0,5692,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_13_32_1,A-0,5551,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_13_32_2,A-0,5694,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_13_33_1,B-0,5553,B,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_13_33_2,A-0,5696,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_13_34_1,E-1,5555,E,1,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_13_34_2,A-0,5698,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_13_35_1,A-0,5557,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_13_35_2,C-0,5700,C,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_13_36_1,A-0,5559,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_13_36_2,A-0,5702,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_13_37_1,A-0,5561,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_13_37_2,A-0,5704,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_13_38_1,A-0,5563,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_38_2,A-0,5706,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_13_39_1,A-0,5565,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_39_2,A-0,5708,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_40_1,A-0,5567,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_40_2,A-0,5710,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_41_1,A-0,5569,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_41_2,A-0,5712,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_42_1,A-0,5571,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_42_2,A-0,5714,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_43_1,A-0,5573,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_43_2,A-0,5716,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_44_1,A-0,5575,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_44_2,A-0,5718,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_45_1,A-0,5577,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_45_2,A-0,5720,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_46_1,A-0,5579,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_46_2,A-0,5722,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_47_1,A-0,5581,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_47_2,A-0,5724,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_48_1,A-0,5583,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_48_2,A-0,5726,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_49_1,A-0,5585,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_49_2,A-0,5728,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_50_1,A-0,5587,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_50_2,A-0,5730,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_51_1,A-0,5589,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_51_2,A-0,5732,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_52_1,A-0,5591,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_52_2,A-0,5734,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_53_1,A-0,5593,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_53_2,A-0,5736,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_54_1,A-0,5595,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_54_2,A-0,5738,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_55_1,A-0,5597,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_55_2,A-0,5740,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_56_1,A-0,5599,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_56_2,A-0,5742,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_57_1,A-0,5601,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_57_2,A-0,5744,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_58_1,A-0,5603,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_58_2,A-0,5746,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_59_1,A-0,5605,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_59_2,A-0,5748,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_60_1,A-0,5607,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_60_2,A-0,5750,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_61_1,A-0,5609,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_61_2,A-0,5752,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_62_1,A-0,5611,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_62_2,A-0,5754,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_63_1,A-0,5613,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_63_2,A-0,5756,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_64_1,A-0,5615,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_64_2,A-0,5758,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_65_1,A-0,5617,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_65_2,A-0,5760,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_66_1,A-0,5619,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_66_2,A-0,5762,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_67_1,A-0,5621,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_67_2,A-0,5764,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_68_1,A-0,5623,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_68_2,A-0,5766,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_69_1,A-0,5625,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_69_2,A-0,5768,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_70_1,A-0,5627,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_70_2,A-0,5770,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_71_1,A-0,5629,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_71_2,A-0,5772,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_72_1,A-0,23981,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_13_72_2,A-0,23981,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_0_1,A-0,5631,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_14_0_2,A-0,5778,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_1_1,E-1,5633,E,1,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_1_2,A-0,5780,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_2_1,A-0,5635,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_2_2,B-0,5782,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_3_1,A-3,5637,A,3,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_3_2,E-1,5784,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_4_1,A-0,5639,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_4_2,A-7,5786,A,7,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_5_1,C-0,5641,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_5_2,A-0,5788,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_14_6_1,A-0,5643,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_14_6_2,C-0,5790,C,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_14_7_1,A-0,5645,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_14_7_2,C-0,5792,C,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_14_8_1,C-0,5647,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_8_2,C-0,5794,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_9_1,A-0,5649,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_9_2,C-0,5796,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_10_1,B-0,5651,B,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_10_2,C-0,5798,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_11_1,A-0,5653,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_11_2,A-0,5800,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_14_12_1,C-0,5655,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_12_2,A-0,5802,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_13_1,C-0,5657,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_13_2,C-0,5804,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_14_1,A-0,5659,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_14_2,E-1,5806,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_15_1,B-0,5661,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_15_2,B-0,5808,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_16_1,A-0,5663,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_16_2,B-0,5810,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_17_1,C-0,5665,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_17_2,C-0,5812,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_18_1,B-0,5667,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_18_2,E-1,5814,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_19_1,C-0,5669,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_19_2,A-0,5816,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_20_1,C-0,5671,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_20_2,B-0,5818,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_21_1,A-0,5673,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_21_2,A-0,5820,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_22_1,A-0,5675,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_22_2,E-1,5822,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_23_1,A-0,5677,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_23_2,A-0,5824,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_24_1,A-0,5679,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_24_2,A-0,5826,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_25_1,A-0,5681,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_25_2,B-0,5828,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_26_1,A-0,5683,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_26_2,A-0,5830,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_27_1,B-0,5685,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_27_2,A-0,5832,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_28_1,A-0,5687,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_28_2,C-0,5834,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_14_29_1,A-0,5689,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_29_2,A-0,5836,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_30_1,A-0,5691,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_30_2,E-1,5838,E,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_31_1,A-0,5693,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_31_2,A-0,5840,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_32_1,A-0,5695,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_32_2,A-0,5842,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_33_1,A-0,5697,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_33_2,A-0,5844,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_34_1,A-0,5699,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_34_2,A-0,5846,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_35_1,A-0,5701,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_35_2,A-0,5848,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_36_1,A-0,5703,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_36_2,A-0,5850,A,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_37_1,E-1,5705,E,1,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_37_2,C-0,5852,C,0,SW,L2,0,2,0,2,2,0,2
mfb_sw_panel_14_38_1,A-0,5707,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_14_38_2,A-0,5854,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_14_39_1,A-0,5709,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_14_39_2,C-0,5856,C,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_14_40_1,A-0,5711,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_14_40_2,A-0,5858,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_14_41_1,A-0,5713,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_14_41_2,A-0,5860,A,0,SW,L2,1,2,1,2,2,1,2
mfb_sw_panel_14_42_1,A-0,5715,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_42_2,A-0,5862,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_43_1,A-0,5717,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_43_2,A-0,5864,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_44_1,A-0,5719,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_44_2,A-0,5866,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_45_1,A-0,5721,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_45_2,A-0,5868,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_46_1,A-0,5723,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_46_2,A-0,5870,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_47_1,A-0,5725,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_47_2,A-0,5872,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_48_1,A-0,5727,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_48_2,A-0,5874,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_49_1,A-0,5729,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_49_2,A-0,5876,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_50_1,A-0,5731,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_50_2,A-0,5878,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_51_1,A-0,5733,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_51_2,A-0,5880,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_52_1,A-0,5735,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_52_2,A-0,5882,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_53_1,A-0,5737,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_53_2,A-0,5884,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_54_1,A-0,5739,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_54_2,A-0,5886,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_55_1,A-0,5741,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_55_2,A-0,5888,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_56_1,A-0,5743,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_56_2,A-0,5890,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_57_1,A-0,5745,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_57_2,A-0,5892,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_58_1,A-0,5747,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_58_2,A-0,5894,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_59_1,A-0,5749,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_59_2,A-0,5896,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_60_1,A-0,5751,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_60_2,A-0,5898,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_61_1,A-0,5753,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_61_2,A-0,5900,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_62_1,A-0,5755,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_62_2,A-0,5902,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_63_1,A-0,5757,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_63_2,A-0,5904,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_64_1,A-0,5759,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_64_2,A-0,5906,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_65_1,A-0,5761,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_65_2,A-0,5908,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_66_1,A-0,5763,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_66_2,A-0,5910,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_67_1,A-0,5765,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_67_2,A-0,5912,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_68_1,A-0,5767,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_68_2,A-0,5914,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_69_1,A-0,5769,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_69_2,A-0,5916,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_70_1,A-0,5771,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_70_2,A-0,5918,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_71_1,A-0,5773,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_71_2,A-0,5920,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_72_1,A-0,5775,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_14_72_2,A-0,23981,A,0,SW,L2,0,2,2,2,2,0,2
mfb_sw_panel_15_0_1,A-0,5779,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_0_2,A-0,5922,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_1_1,A-0,5781,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_1_2,B-0,5924,B,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_2_1,A-0,5783,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_2_2,A-0,5926,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_3_1,A-0,5785,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_3_2,B-0,5928,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_4_1,B-0,5787,B,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_4_2,C-0,5930,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_5_1,C-0,5789,C,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_5_2,A-0,5932,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_6_1,A-0,5791,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_6_2,A-0,5934,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_7_1,A-0,5793,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_7_2,A-0,5936,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_8_1,A-0,5795,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_8_2,A-0,5938,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_9_1,B-0,5797,B,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_9_2,A-0,5940,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_10_1,A-0,5799,A,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_10_2,C-0,5942,C,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_11_1,E-1,5801,E,1,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_11_2,C-0,5944,C,0,SW,L2,0,1,2,2,2,0,2
mfb_sw_panel_15_12_1,B-0,5803,B,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_12_2,C-0,5946,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_13_1,A-0,5805,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_13_2,C-0,5948,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_14_1,C-0,5807,C,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_14_2,E-1,5950,E,1,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_15_1,C-0,5809,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_15_2,A-0,5952,A,0,SW,L2,1,1,1,2,2,1,2
mfb_sw_panel_15_16_1,E-1,5811,E,1,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_16_2,A-0,5954,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_17_1,A-0,5813,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_17_2,C-0,5956,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_18_1,C-0,5815,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_18_2,C-0,5958,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_19_1,A-0,5817,A,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_19_2,B-0,5960,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_20_1,B-0,5819,B,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_20_2,C-0,5962,C,0,SW,L2,0,1,0,2,2,0,2
mfb_sw_panel_15_21_1,C-0,5821,C,0,SW,L2,0,1,0,2,2,0,2
